,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
194605,3.88,5.47,3.48,5.56,5.33,5.77,5.86,4.6,5.28,4.39,13.56,7.93,8.19,9.41,8.87,10.85,8.16,9.43,9.45,6.8,11.61,12.05,11.34,12.79,12.45,11.96,13.56,12.28,13.06,10.7,15.76,19.23,21.05,18.58,14.05,16.91,19.86,16.48,19.12,14.73,21.76,24.3,26.62,24.93,21.65,21.6,22.37,23.15,23.64,17.13,29.05,29.51,28.6,27.06,32.46,30.78,28.9,29.86,27.38,24.38,52.34,43.17,34.7,50.02,47.54,49.68,43.57,47.04,39.94,28.58,64.45,60.44,63.19,66,78.57,67.18,56.56,59.29,72.71,69.01,135.68,99.05,119.66,115.64,179.52,99.15,114.24,135.28,133.69,82.43,780.18,422.7,280.26,1021.66,507.9,422.75,417.58,335.9,335.43,250.29
194606,3.98,5.92,3.87,6.96,5.5,5.73,6.18,4.64,5.14,4.56,13.76,9.47,8.07,10.42,9.96,10.88,8.13,9.71,10.41,7.65,12.07,13.32,11.65,13.1,13.43,12.86,13.69,13.22,13.58,11.15,17.15,19.3,22.69,19.12,14.94,17.5,20.04,17.58,20.92,17.13,22.38,25.85,30.22,27.7,23.63,22.95,23.39,24.29,24.19,17.2,29.73,31.33,30.4,29.13,35.38,32.03,29.75,32.49,28.45,26.61,56.45,44.55,35.61,52.9,50.68,51.74,46.5,49.19,42.2,30.32,66.48,63.26,67.14,66.91,83.47,67.47,66.22,61.93,75.18,84.8,138.79,104.15,125.22,123.65,184.59,100.35,120.63,145.65,132.23,92.17,799.26,425.2,289.05,1053.79,512.9,426.79,439.32,349.07,346.74,268.18
194607,3.7,4.47,5.42,5.49,4.5,4.31,4.55,5.2,4.42,4.26,9.71,9.09,9.06,9.02,9.13,8.65,9.06,8.35,8.65,9.1,13.58,12.68,13.04,12.51,12.5,12.46,12.68,12.21,12.33,12.13,16.8,18.08,17.11,15.77,17.19,16.85,16.85,16.62,17.4,17.09,21.91,24.03,20.98,22.38,22.02,22.18,23.28,22.57,21.73,22.93,28.28,29.61,29.83,30.55,29.97,30.58,29.63,29.07,27.38,30.05,42.52,41,43.6,44.12,41.55,42.49,46.38,40.07,43.2,41.57,63.7,63.91,63.97,59.43,71.52,69.13,58.34,59.73,69.38,66.44,117.95,121.9,121.19,108.77,124.36,110.51,115.59,118,131.47,115.79,470.9,840.05,357.96,303.6,349.89,861.59,558.14,410.7,384.76,279.72
194608,3.4,4.26,4.75,5.47,4.22,4.26,4.31,5.14,4.14,3.94,9.13,8.37,8.36,8.4,8.58,8.37,8.79,8.04,8.27,8.41,12.85,12.25,12.51,11.79,11.75,11.91,11.94,11.15,11.52,10.78,15.82,17.41,15.9,14.94,16.88,16.35,16.61,15.32,17.23,16.71,21.07,22.65,20.19,21.44,21.07,21.6,22.14,22.12,20.98,21.19,25.85,27.82,29.31,29.79,28.6,28.62,28.76,27.89,26.96,28.46,40.79,39.31,39.98,43.26,39.17,41.24,44.66,38.14,41.36,40,61.91,61.38,62.37,59.65,69.66,65.18,56.18,57.84,66.44,59.71,114.68,118.09,116.17,104.2,120.98,103.55,111.26,116.82,128.25,112.85,461.51,821.92,337.75,290.43,331.77,861.18,548.5,411.89,386.05,257.87
194609,2.95,3.68,4.57,4.9,3.69,3.86,4.03,4.81,3.68,3.67,7.91,8.13,7.54,7.62,7.71,7.67,7.92,7.33,7.57,7.52,11.85,11.25,11.39,11.11,10.65,10.81,10.69,9.7,10.65,9.79,14.39,16.48,14.61,13.61,15.08,15.15,15.35,14.53,16.04,15.18,18.76,20.96,18.43,19.43,19.59,20.51,19.84,20.84,20.28,19.31,23.06,25.45,26.76,27.43,26.34,26.15,27.36,25.92,24.23,25.25,37.06,35.45,37.44,40.18,36.14,38.23,41.09,34.58,36.94,36.02,58.78,57.19,58.17,56.71,65.54,60.65,52.6,57.58,62.24,52.55,106.22,113.04,108.32,97.22,110.03,97.3,105.23,110.74,123.93,103.04,433.81,763.66,308.76,272.23,315.65,800.24,517.36,392.55,354.5,238.1
194610,2.53,3,3.8,4.06,3.29,2.97,3.4,4.08,3.04,2.91,6.59,6.93,6.21,6.1,6.58,6.55,6.53,6.25,6.56,5.86,10.11,9.67,9.77,9.6,9.13,9.2,9.67,8.1,8.75,7.63,12.16,14.25,13.12,11.54,13.6,12.7,13.38,11.66,14.02,12.75,16.17,17.88,15.97,16.36,17.08,17.4,17.28,18.02,16.98,16.31,18.75,22.27,23.78,24.13,22.87,22.41,24.03,23.26,20.63,21.52,32.8,30.52,32.38,35.24,30.58,32.48,35.91,30.69,32.02,29.49,52.92,50.91,52.42,52.5,56.62,51.33,46.1,55.15,56.22,39.76,97.11,101.43,98.44,86.13,98.82,84.64,95.69,99.37,107.9,85.14,392.19,682.5,284.31,247.97,290.75,753.64,473.59,358.66,322.54,192.61
194611,2.41,3.03,3.6,4.34,3,3.38,3.19,4.06,2.98,2.91,6.31,6.48,5.57,5.9,6.71,6.44,6.64,6.13,6.67,5.86,9.78,9.13,9.46,9.48,8.88,8.94,9.41,7.92,8.59,7.58,11.2,13.73,12.88,11.14,14.01,12.45,13.23,11.79,13.78,12.89,16.15,17.22,15.37,16.47,16.81,17.39,16.72,18.62,17.14,16.64,18.17,21.97,23.3,23.17,21.33,21.75,24.58,21.86,20.48,21.38,30.89,30.61,31.27,34.5,29.08,32.5,36.74,30.35,32.53,29.75,51.63,46.96,52.24,53.33,55.45,50.38,46.96,53.07,55.91,42.55,93.34,102.47,95.33,83.19,97.36,82.73,96.55,94.26,108,82.82,375.72,673.77,274.04,242.74,289.73,717.57,473.89,362.91,321.95,199.59
194612,2.24,2.89,3.65,4.25,2.86,3.05,3.11,4.05,3.08,2.85,6,6.47,5.32,6.07,6.61,6.35,6.06,6.02,6.79,5.65,9.9,8.39,9.52,9.45,9.02,8.68,9.09,7.74,8.66,7.78,10.56,13.1,13.09,10.84,13.73,12.3,13.14,11.84,13.86,13.13,15.81,16.96,15.22,17.1,16.62,17.6,16.25,18.26,18.04,17.04,16.89,22.97,23.44,22.72,21.03,22.47,24.29,21.36,20.41,21.56,31.17,30.46,32,34.53,29.87,32.7,36.38,30.09,30.78,29.29,52.78,46.74,51.89,51.21,54.1,51.66,48.64,50.76,56.87,42.54,91,101.17,94.52,81.13,95.73,81.25,96.59,95.22,106.77,81.2,378.68,655.83,262.71,248.55,266.9,734.45,474.95,360.22,315.73,196.66
194701,2.43,2.8,4.09,4.24,2.81,3.17,3.14,3.95,3.09,2.77,6.08,6.53,5.15,6.95,6.68,6.58,6.07,6.35,7.47,5.62,9.94,8.65,10.12,9.83,8.95,8.9,9.31,8.26,8.87,7.94,10.54,14.16,15.59,11.27,14.32,12.82,13.63,12.47,14.62,13.53,16.1,18.69,15.6,17.86,17.58,17.78,17.49,18.79,18.81,17.11,16.39,24.24,24.21,23.73,22.39,23.93,26.1,23.03,20.8,21.18,33.73,32.58,31.63,37.35,31.88,34.7,37.72,30.86,32.26,30,56.28,49.21,54.56,50.71,58.24,55.81,52.02,49.93,58.75,44.42,96.31,106.63,97.47,87.73,101.48,81.37,98.08,102.36,114.19,83.48,394.85,691.31,275.18,263.88,274.82,752.38,491.67,375.13,323.81,203.82
194702,2.44,3.03,4.38,4.44,2.86,3.24,3.36,4.17,3.26,3,6.42,6.91,5.82,7.17,6.93,6.7,6.26,6.65,7.64,5.92,10.39,8.99,10.52,10.16,9.23,9.56,9.54,8.3,9.2,8.33,10.71,15.64,15.87,11.3,13.69,13.35,13.83,12.78,14.81,14.44,16.4,18.86,16.62,17.47,17.35,18.52,17.83,18.75,19.29,17.49,16.63,24.33,24.03,24.86,23.03,24.29,26.53,22.21,22.14,22.46,33.29,32.99,33.25,36.82,32.42,35.14,38.63,31.52,33.1,30.89,53.39,50.25,54.45,52.38,57.76,57.81,51.12,53.42,60.07,44.68,97.62,107.06,100.38,86.55,102.52,83.05,100.33,105.06,112.29,85.98,395.52,725.85,288.99,250.79,285.31,757.36,481.02,383.03,330.93,204.02
194703,2.44,2.91,4.27,4.54,2.88,3.24,3.36,4.29,3.33,3.05,6.69,6.88,5.54,6.97,6.84,6.53,6.26,6.64,7.57,5.79,10.32,8.61,10.42,10.31,9.16,9.85,9.32,8.65,9.29,8.47,10.62,15.12,15.54,11.33,14.05,13.37,13.63,12.32,14.61,14.72,16.04,18.72,16.3,17.16,16.83,17.9,17.16,18.58,19.46,17.81,17.08,23.43,24.01,23.94,23.25,23.61,26.49,22.03,21.99,22.28,32.11,32.31,33.7,36.91,31.52,33.87,37.54,31.39,33.6,31,51.82,49.91,52.91,52.3,56.6,57.12,51.43,50.98,58.96,44.99,96,104.47,99.78,85.47,100.39,83.31,100.36,104.47,107.29,83.79,392.15,740.25,281.71,250.13,281.22,741.66,470.38,372.01,324.35,193.56
194704,2.19,2.84,4.09,4.26,2.67,3,3.27,3.98,3.24,2.93,6.21,6.53,5.57,6.5,6.48,6.25,5.81,6.33,7.58,5.61,9.94,8.47,9.83,9.96,8.64,9.45,8.84,8.33,8.76,7.79,9.87,14.29,15.06,10.74,13.5,12.98,13.24,12.14,14.12,14.72,15.46,18.47,16.15,16.55,16.26,17.7,16.76,18.18,19.84,16.83,15.87,23.03,22.97,23.14,22.88,22.5,25.98,21.85,20.84,22.12,31.37,31.2,31.87,35.84,30.38,32.22,37.61,30.31,32.93,30.54,50.92,52.27,52.02,52.49,54.88,55.67,52.92,50.31,58.81,42.18,93.29,102.1,95.74,83.82,96.35,80.09,98.66,102.34,106.33,81.13,384.79,727.33,275.71,244.39,278.5,718.4,473.77,373.81,321.6,181.78
194705,1.73,2.51,3.59,3.79,2.23,2.82,2.84,3.65,2.95,2.47,5.54,5.85,4.78,6.06,5.98,5.44,5.28,5.79,7.15,5.08,9.21,7.76,9.04,9.56,7.83,8.78,7.87,7.56,7.91,7.13,9.34,12.41,14.29,9.99,12.34,11.86,11.98,11.07,13.04,13.28,14.01,16.44,14.54,15.31,14.78,16.18,15.93,17,18.38,15.49,13.8,21.22,21.18,20.9,21.93,20.06,24.05,20,19.43,21.01,27.99,28.73,29.84,33.01,28.24,30.33,35.79,26.67,29.8,28.68,48.27,49.01,48.93,49.54,50.86,50.4,47.07,46.53,56.24,36.48,86.88,97.41,89.03,76.96,90.14,73.28,90.08,96.02,97.75,75.2,363.63,698.76,261.6,233.2,263.42,716.34,463.53,363.37,314.15,173.03
194706,1.63,2.32,3.18,3.78,2.06,2.53,2.71,3.42,2.7,2.27,5.06,5.62,4.33,5.57,5.47,5.13,4.78,5.53,6.94,4.76,8.69,7.34,8.51,8.89,7.66,7.99,7.6,7.24,7.55,6.4,8.55,11.18,13.88,9.57,12.23,11.21,11.65,10.41,12.67,13.29,13.35,15.51,14.17,14.35,14.2,15.78,15.58,16.07,18.08,14.73,13.12,20.24,19.86,20.65,20.66,18.83,23.47,19.31,18.24,19.9,27.43,27.93,29.46,32.11,26.92,30.13,35.3,25.49,29.7,26.89,45.94,47.09,46.25,47.66,51.21,49.1,45.41,42.88,56,33.84,84.41,95.72,87.17,74.6,87.84,69.54,86.59,92.25,94.34,74.31,360.19,686.65,266.19,233.26,261.03,707.57,473.76,358.66,305.08,165.59
194707,3,2.28,1.49,3.69,3.18,3,3.34,2.45,2.68,2.58,4.88,5.71,5.32,5.83,5.52,5.24,5.13,5.5,5.3,5.61,7.9,8,8.3,8.04,8.35,7.81,7.88,7.8,7.45,7.25,10.89,10.88,10.95,11.13,11.19,11.73,10.67,10.93,10.47,11.42,15.32,14.86,14.51,15.09,15.44,15.22,15.01,14.74,15.73,15.54,20.4,21.32,20.41,20.3,21.78,20.51,20.51,20.77,21.05,20.35,30.66,28.74,30.48,31.59,27.87,31.83,27.49,29.64,29.61,29.28,47.81,44.45,46.82,50.13,42.48,46.4,43.91,52.19,45.32,47.15,80.42,83.73,88.32,89.98,71.32,90.17,92.23,86.26,91.82,95.14,439.17,562.75,237.27,247.86,606.22,601.47,232.4,196.91,371.37,221.44
194708,2.95,2.58,1.59,4.21,3.35,3.12,3.58,2.72,2.88,2.78,5.6,6.59,5.53,6.43,6.17,5.58,5.25,5.71,5.68,6.36,8.38,8.56,8.73,8.74,8.91,8.35,8.38,8.54,7.96,7.82,10.81,11.38,11.6,11.8,11.8,12.11,11.25,11.25,11.23,12.59,16.06,15.82,14.7,15.35,16.39,16.54,15.49,15.57,16.58,16.47,21.55,22.92,21.4,21.26,23.21,22.27,21.53,22.84,22.78,21.93,31.86,30.24,31.42,32.83,29.9,33.82,29.14,30.47,32.58,32.41,49.97,45.17,47.98,52.6,46.34,49.1,46.39,54.74,47.75,53.02,82.27,85.99,92.4,92.36,73.92,94.16,96.31,91.37,102.01,102.11,451.6,586.14,243.66,256.54,620.19,616.32,237.15,202.83,392.15,242.14
194709,2.89,2.48,1.46,4.06,3.27,3.09,3.39,2.57,2.79,2.71,5.51,6.43,5.34,6.2,5.85,5.34,5.28,5.68,5.67,6.06,8.05,8.01,8.36,8.54,8.82,8.36,8.04,8.47,7.79,7.46,10.34,11.36,11.38,11.86,11.38,11.85,11.09,11.46,11.08,12.32,15.99,15.08,14.94,15.07,16.26,16.15,15.12,15.14,16.67,15.87,21.06,24.34,20.91,19.96,22.37,21.73,20,22.93,22.24,21.76,31.9,30.03,31.29,32.08,29.98,32.88,29.35,29.96,31.62,33.31,48.47,44.02,47.48,51.03,44.23,46.34,42.97,53.8,45.5,50.29,80.48,85.93,89.2,92.12,73.99,89.45,92.14,91.13,98.84,96.1,441.29,569.32,231.57,252.81,619.63,599.17,236.38,197.65,379.63,229.51
194710,2.94,2.39,1.44,4.27,3.12,3.23,3.17,2.62,2.79,2.82,6.29,6.02,5.21,6.22,5.72,5.28,5.16,5.71,5.7,6.3,7.89,8,8.46,8.92,8.69,8.16,8.03,8.84,8.14,7.54,10.19,11.25,11.36,11.75,11.39,12.04,10.8,11.33,11.31,12.72,16.12,15.25,14.57,14.79,16.13,16.39,15.05,15.23,17.2,15.7,21.07,23.98,20.61,19.84,21.72,21.99,20.84,22.98,21.73,22.3,31.01,29.59,31.32,32.17,30.5,33.45,29.55,30.31,31.51,32.3,48.32,43.42,46.78,49.52,44.45,48.55,43.79,54.47,45.89,52.75,82.04,86.37,88.31,92.21,73.71,88.48,94.32,88.74,98.01,95.29,436.2,560.68,225.15,250.3,610.88,582.14,232.1,196.17,376.98,228.62
194711,2.89,2.46,1.52,4.27,3.25,3.6,3.42,2.7,2.91,2.84,6.26,6.59,5.7,6.44,6.19,5.64,5.46,5.79,5.86,6.44,7.94,8.03,9.01,9.14,8.92,8.45,8.29,9.3,8.51,7.69,10.51,11.88,11.6,12.02,11.66,12.31,11.18,11.76,11.89,12.54,16.54,16.22,14.27,14.89,16.6,16.93,15.02,16.22,17.5,15.77,23.37,23.63,21.04,22.05,22.22,22.86,22.13,24.22,21.87,22.19,32.84,30.71,31.88,33.75,32.33,35.19,30,31.53,32.43,30.96,48.99,44.84,47.37,51,45.36,50.54,44.35,52.84,46.61,51.72,82.31,87.61,91.96,95.92,74.89,90.27,95.92,92.81,103.51,96.6,439.96,578.36,232.31,261.7,616.16,603.27,236.1,200.61,394.17,229.14
194712,2.64,2.22,1.39,3.95,3.17,3.25,3.34,2.56,2.82,2.79,6.46,6.26,5.34,6.02,5.85,5.49,5.38,5.63,5.69,6.15,7.19,7.64,8.56,8.84,8.64,8.21,7.79,8.96,8.3,7.39,9.78,11.33,11.15,11.49,11.29,11.37,10.73,11.1,11.57,11.88,15.79,15.32,13.46,14.55,15.76,16.13,14.17,15.83,17.07,15.31,22.33,23.87,19.88,20.68,21.23,22.45,20.74,23.78,20.21,22.21,32.29,29.12,30.4,32.93,31.68,34.79,29.2,30.56,30.63,29.18,46.49,43.87,45.57,49.71,43.61,48.8,43.86,51.54,44.58,49.35,80.63,84.5,89.96,95.6,71.16,85.24,95.37,90.39,97.9,89.73,432.83,556.49,218.97,256.16,604,589.04,223.38,199.13,384.61,226.85
194801,2.47,2.24,1.29,3.82,3.08,3.15,3.19,2.69,2.83,2.94,5.95,5.97,5.24,6.41,5.61,5.4,5.22,5.61,5.64,6.62,7.11,7.6,8.65,8.76,8.75,7.8,7.55,8.97,8.59,7.81,9.54,11.04,11.02,11.65,11.42,11.18,10.85,10.51,11.76,13.54,15.8,15.18,13.94,15.21,15.36,16.09,14.55,16.03,16.86,15.49,22.43,24.71,20.31,21.89,20.94,22.31,20.72,23.82,20.38,22.94,32.74,30.35,31.18,33.34,32.22,34.08,28.74,31.5,30.39,30.79,47.96,46.14,46.69,50.43,44.75,47.2,39.74,51.89,43.23,53.13,82.26,86.6,91,95.17,71.07,85.71,98.43,99.85,103.48,97.29,438.48,558.65,221.61,268.79,608.06,619.71,228.01,205.79,405.44,255.42
194802,2.73,2.25,1.41,4.07,2.92,3.09,3.23,2.66,2.92,3.08,6.53,5.4,5.21,6.2,5.68,5.12,5.09,5.53,5.27,6.89,7.25,7.27,8.4,8.5,8.3,7.61,7.41,9.02,8.34,7.72,9.48,10.3,10.85,11.52,11.01,11.22,10.55,10.31,11.54,14.21,16.16,14.8,12.91,14.62,14.92,15.71,13.98,15.41,16.95,15.18,21.57,22.24,19.68,20.9,19.63,22.15,19.78,22.82,20.03,23,31.16,31.2,29.92,32.12,30.33,33.14,30.38,30.35,30.36,30.58,45.76,43.95,44.58,48.46,42.5,47.6,42.21,51.27,45.47,51.6,78.94,82.73,87.45,88.7,68.95,80.84,94.75,93.16,97.09,94.9,416.1,529.79,214.86,255.81,601.71,576.85,221.15,209.49,382.61,250.78
194803,2.49,2.06,1.06,3.68,2.7,2.77,2.96,2.51,2.69,2.89,6.27,4.6,4.79,5.81,5.16,4.74,4.69,5.13,4.96,6.32,6.75,6.88,8.01,7.91,7.76,7.35,6.77,8.44,7.47,7.09,8.7,9.28,10.07,10.79,9.99,10.52,9.99,9.84,10.67,13.49,15.79,14.05,11.6,13.77,13.76,14.64,13.17,15.42,16.03,14.15,19.92,21.04,17.93,18.84,18.35,20.64,17.35,21.14,18.86,21.98,28.93,28.94,28.63,29,30.31,31.72,28.28,27.59,28.17,28.18,43.64,41.39,42.21,45.51,40.08,46.62,39.45,49.62,42.53,47.87,74.91,79.13,81.74,83.48,66.37,75.58,89.69,88.9,91.44,88.73,393.42,502.19,207,240.35,589.47,555.6,212.99,186.54,365.25,241.82
194804,2.69,2.2,1.11,4.06,2.94,3.1,2.99,2.74,2.99,3.09,7.88,5.25,4.95,6.41,5.66,5.14,4.99,5.83,5.66,6.96,7.07,7.41,8.48,8.31,8.44,7.91,7.41,9.33,8.63,7.38,9.47,9.37,10.81,11.32,10.86,11.1,10.77,10.89,11.76,15.7,16.51,14.54,12.38,14.46,14.61,16.3,14.09,16.42,18.23,15.63,20.67,23.36,19.04,20.81,20.23,23.08,20.94,23.18,19.48,24.41,31.56,30.95,30.47,30.6,32.75,34.38,30.55,29.91,31.46,32.34,47.12,45.41,44.97,49.73,43.28,49.31,45.7,54.71,49.74,52.71,82.68,86.85,91.16,92.07,70.32,82.86,98.46,99.96,104.71,97.97,419.42,532.42,223.18,265.83,606.08,595.05,224.74,204.31,400.28,263.91
194805,2.5,2.24,1.11,4.47,2.99,3.24,3.05,2.87,3.13,3.44,8.04,5.24,5.14,6.79,5.67,5.18,5.39,6.05,5.7,7.27,7.5,7.76,8.88,8.43,8.53,7.88,7.73,9.9,8.8,7.75,8.96,10.1,10.54,11.77,10.92,11,11.74,10.63,12.15,17.29,16.26,14.71,12.21,15.21,14.86,16.5,13.86,17.71,18.85,16.35,21.32,24.42,19.08,21.38,20.58,23.83,22,23.85,19.47,25.48,32.62,33.64,32.65,31.55,35.67,35.56,31.82,30.26,33.67,36.11,48.59,47.75,46.12,51.07,47.23,51.19,45.28,54.31,50.85,56.15,84.94,88.95,92.75,93.83,72.12,84.12,99.67,112.71,115.05,106.25,427.28,540.58,223.97,277.74,623.98,632.44,230.43,197.65,433.02,276.2
194806,3.13,2.55,1.28,5.47,3.32,3.67,3.27,3.15,3.28,3.87,8.28,6.06,5.5,7.6,6.58,5.73,5.67,6.25,6.07,7.86,8.17,8.23,9.44,9.07,9.3,9.24,8.3,10.57,9.96,8.24,9.82,10.78,11.72,12.73,11.77,12.44,12.77,11.43,12.9,18.24,17.12,16.17,13.92,15.65,16.02,17.6,14.78,18.76,20.09,17.64,22.42,26.99,20.84,22.79,23.24,26.35,24.13,26.93,21.07,26.75,35.25,34.56,34.82,33.85,38.3,38.89,33.03,33.31,35.75,39.7,50.85,50.4,49.81,54.79,51.8,53.22,48.67,55.16,55.18,60.74,90.09,94.9,103.64,103.1,79.25,89.88,108.66,120.3,126.91,112.35,459.8,592.03,238.19,300.77,642.97,667.84,237.44,202.09,459.48,295.14
194807,4.28,3.18,3.03,3.37,3.18,2.53,3.17,2.92,3.43,2.44,-99.99,6.7,6.25,6.01,5.66,6.17,5.86,6.09,5.81,6.03,8.38,8.59,8.34,8.72,9.08,8.48,8.48,8.64,9,8.55,12.07,12.16,11.8,12.07,12.64,12.18,12.29,11.64,11.56,12.46,16.63,16.77,16.86,17.91,16.33,16.32,15.76,17.1,16.72,16.48,22.7,24.18,22.08,23.13,24.91,23.31,22.5,23.92,23.15,22.67,33.77,34.2,35.78,37.08,34.85,31.12,33.93,34.03,31.73,33.92,53.37,48.13,52.56,48.45,53.77,47.72,53.6,48.01,47.51,53.87,102.42,89.31,89.61,85.11,97.67,96.82,100.05,92.08,97.43,99.82,476.23,498.51,262.76,494.25,660.42,319.31,196.71,362.72,439.22,229.12
194808,4.28,2.9,2.81,3.2,2.88,2.34,3.02,2.75,3.33,2.22,-99.99,6.28,5.61,5.76,5.58,5.59,5.5,5.69,5.52,5.8,7.2,7.9,7.95,8.42,8.56,7.77,8.15,8.32,8.39,7.97,11.48,11.67,11.23,11.4,11.97,11.85,11.6,10.85,11.06,12.78,15.82,16.43,15.97,17.11,15.28,15.59,14.11,15.92,14.95,15.67,21.63,23.13,20.71,22.09,23.66,21.85,21.26,22.93,21.74,21.41,31.09,32.38,34.52,34.93,33.37,28.9,30.89,32.78,29.43,32.04,50.02,45.53,49.83,46.28,50.7,45.26,50.01,47.6,46.36,54.77,96.31,84.06,84.57,82.12,91.1,90.39,91.69,86.25,93.51,94.96,453.46,470.87,253.83,454.4,642.16,302.65,187.47,353.59,411.29,219.43
194809,3.83,2.68,2.74,3.27,2.79,2.37,2.99,2.66,3.33,2.22,-99.99,6.06,5.03,5.63,5.61,5.47,5.31,5.61,5.32,5.75,7.31,7.82,7.51,8.23,8.78,7.93,7.9,8.36,8.29,8.02,11.1,11.53,11.08,11.48,11.77,11.58,11.47,10.82,10.92,12.85,15.47,15.92,16,17.05,15.36,15.28,13.76,15.72,15.08,15.42,21.11,22.72,21.01,22.29,23.94,21.7,21.11,23.16,21.72,21.7,30.64,31.45,33.86,35.38,32.78,29.77,30.72,32.4,29.27,31.91,49.98,45.66,49.07,46.06,51.57,45.53,49.72,48.94,45,53.81,94.99,83.09,84.89,78.98,90.76,89.68,90.65,87.72,91.6,95.44,453.34,478.7,253.67,448.45,637.98,301.12,183.55,339.46,412.64,224.99
194810,3.6,2.42,2.63,3.05,2.66,2.23,2.82,2.53,3.17,2.02,-99.99,5.96,4.62,5.25,5.38,5.3,4.95,5.23,5.09,5.23,7.82,7.7,7.36,7.9,8.21,7.59,7.47,7.88,8.04,7.61,11.01,11.05,10.72,11.21,11.48,10.97,11.22,10.26,10.08,11.72,14.73,15.39,15.1,16.3,14.69,14.39,12.76,14.67,13.86,14.93,19.97,21.93,19.99,20.65,22.8,20.77,20.55,22.52,20.19,20.39,28.64,29.7,33.59,33.96,31.09,28.06,28.51,30.21,28.15,30.57,47.61,44.06,46.84,44.44,48.49,44.98,47.5,45.84,42.01,49.53,90.2,79.57,81.72,75.51,88.27,88.58,87.59,85.59,86.18,94.2,445.17,462.21,245.03,430.44,627.84,295.04,172.42,323.32,398.06,218.18
194811,3.72,2.36,2.76,3.2,2.84,2.31,2.92,2.67,3.31,2.12,-99.99,6.11,4.53,5.44,5.7,5.59,5.23,5.45,5.23,5.66,7.82,7.96,7.82,8.12,8.57,7.88,7.87,8.32,8.79,8.52,10.87,11.35,11.15,11.58,12.27,11.5,11.24,10.75,10.56,12.24,15.21,16.34,15.98,16.7,15.22,15.48,13.13,15.41,14.32,15.21,20.62,22.56,21.43,21.83,24.05,21.62,21.23,23.39,21.01,21.55,29.49,31.83,34.85,35.92,33.38,29.76,30.73,31.41,29.79,31.86,49.9,46.34,49.29,46.2,51.1,47.03,52.08,47.75,44.36,53.19,92.75,84.57,86.71,78.7,90.3,92.67,92.3,90.02,89.99,97.26,473.13,494.77,264.51,468.29,650.92,309.88,179.98,346.7,428.16,225.06
194812,3.15,2.08,2.46,2.8,2.48,1.82,2.5,2.4,2.99,1.92,-99.99,5.26,3.9,4.88,4.94,4.88,4.42,4.86,4.54,4.62,6.64,7.06,6.72,7.13,7.54,7.04,6.93,7.23,7.65,7.17,9.74,10.39,10.26,10.31,11.62,10.19,10.14,9.24,9.21,10.62,13.62,14.79,14.09,15.1,14.09,13.91,11.78,13.1,12.2,12.71,18.84,19.95,19.79,18.98,22.07,19.31,18.84,20.87,18.85,18,26.09,27.57,32.28,32.18,29.91,26.05,25.74,27.72,24.99,26.36,45.35,42.89,44.63,42.12,46.74,42.51,44.41,43.34,39.82,41.96,84.17,74.58,79.02,69.94,82.33,80.09,82.03,79.38,74.15,79.67,435.62,437.93,238.23,414.78,610.2,280.22,152.58,295.96,367.14,192.36
