,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
192808,-7.2235,13.1818,16.1765,-99.99,-2.8201,3.5114,-99.99,-1.2203,7.5723,-1.1893,-99.99,20,-0.9309,-2.0305,6.1991,4.5732,3.6375,1.5563,15.1547,-2.0617,-1.2876,4.4418,6.9027,-1.3153,4.8967,4.2038,3.3492,-14.6403,5.7996,3.3128,11.5468,9.3011,3.0244,5.1729,1.8225,7.0197,11.0576,2.3175,4.5343,8.816,8.0762,6.5869,3.2102,4.8757,12.8208,0.6869,5.4855,1.8088,9.7527,4.1924,6.9885,0.0984,10.0833,12.1879,8.2205,9.4462,6.9887,2.3989,6.5745,18.2171,10.4803,14.0615,9.7597,1.8588,4.4141,-1.1526,7.1117,10.046,10.6865,7.7465,8.2177,8.8496,10.7043,7.6325,9.6925,4.1263,4.9977,11.1672,1.9751,19.877,8.8314,8.3548,4.9578,2.2158,15.0528,6.0187,2.0655,4.9927,6.2324,-99.99,7.9723,14.051,10.107,5.9483,5.6608,4.2427,3.7446,6.9578,3.3854,-99.99
192809,6.3922,15.261,11.3924,-99.99,0.0933,10.2121,-99.99,10.7344,13.9207,8.4866,-99.99,-6.6667,1.7123,2.5907,-0.3736,2.4164,-4.2978,1.0128,14.759,15.6392,2.1739,0.8918,1.8305,0.243,4.2519,11.2042,8.8383,4.4483,2.9606,14.9391,1.9531,5.9839,0.5582,4.6431,7.8655,0.678,5.7107,2.4524,20.3891,3.1831,8.9043,8.8516,7.3097,2.0646,1.4614,1.8705,10.1667,-2.2537,2.5728,2.1865,-0.2308,2.2985,9.8885,0.7149,11.8772,2.3375,9.739,9.9791,3.824,0.9836,6.5896,11.573,5.0885,0.2452,1.1671,2.7321,0.7678,3.6254,15.0197,-2.2876,7.3027,1.3455,12.9045,4.0275,2.4195,4.8155,2.6141,6.008,6.0351,1.0256,1.8354,5.4983,1.9247,2.8083,5.0129,2.0592,-0.8117,3.6671,10.1423,-99.99,3.0654,3.5146,-0.0283,1.0823,3.1428,1.6204,-0.8611,2.3207,2.7708,-99.99
192810,-2.3265,-2.0906,1.1364,-99.99,14.0391,-5.0955,-99.99,1.0846,0.62,6.5011,-99.99,-7.1429,-5.9992,-2.0202,3.8465,4.3741,5.7651,2.6918,15.3182,1.5722,48.0851,0.212,6.1381,-1.4992,2.0965,3.4056,3.8489,-2.045,0.8188,-4.4561,15.7088,0.677,-3.069,4.8804,3.9132,-1.301,-2.4388,4.4182,6.3942,-10.2473,6.1205,15.2105,10.1551,6.8361,4.7504,-0.6253,6.1439,-0.4032,3.0918,-5.5609,-0.5985,7.1457,4.5429,2.4164,-0.5253,6.0319,1.2618,-6.3191,-3.4869,-2.5974,-3.1541,0.2906,2.8782,4.2284,-5.0427,0.6533,-0.0434,9.5839,-4.4159,-11.0368,1.1354,3.8623,-5.4856,-1.3045,-0.895,-4.5373,0.982,11.2399,0.9129,-8.6294,-0.1502,2.0921,-1.8377,-2.5966,8.1973,3.816,-1.579,-1.3254,9.3549,-99.99,1.6654,1.0528,3.5553,4.444,0.5686,0.8058,-0.6352,1.0372,-1.7157,-99.99
192811,-6.5444,-1.0832,23.5955,-99.99,12.7908,14.4277,-99.99,8.5169,22.9537,8.859,-99.99,19.2308,45.7361,4.6632,2.3967,8.4757,27.1287,9.7417,10.3496,14.0881,11.6279,8.968,4.2967,13.5593,17.6635,10.304,13.949,4.3832,17.7875,8.0661,11.6667,1.7134,-0.5766,8.6048,10.4879,7.6475,7.8143,20.3558,5.5722,9.4912,10.1586,8.9356,9.921,6.7225,12.5021,11.3056,12.8327,3.8511,23.4515,14.8415,9.2107,6.3307,6.712,16.9782,22.1679,20.3419,23.0287,12.8535,11.2019,11.3333,17.4893,4.6683,9.8917,15.8496,5.0428,9.5145,7.4764,10.8189,18.4942,6.015,8.0721,12.1506,12.6726,10.5524,10.633,8.6641,10.8995,0.6748,16.582,7.7778,6.8623,8.8946,10.4214,10.2011,14.7934,4.4326,4.9049,10.1692,21.2205,-99.99,10.9156,21.717,9.2043,11.0441,22.5934,14.4736,6.303,14.5438,12.6263,-99.99
192812,0.4949,-6.25,25.4545,-99.99,-12.9513,0.5386,-99.99,-10.123,-14.506,-3.8499,-99.99,-9.6774,-16.8323,-1.99,-8.5464,-3.129,-3.6541,0.5601,7.1084,-3.4027,-2.0247,1.0549,-6.7972,-1.5034,2.6637,-8.4868,-8.3868,-7.2012,0.773,-0.8965,-4.6059,-4.5978,9.2747,-3.2257,0.7791,-0.6699,1.3834,-5.2928,2.1478,-2.5408,3.3306,11.5487,-0.9263,4.2961,-0.395,11.1367,-1.5088,2.0771,-6.9008,9.6297,3.5887,-0.6618,-0.1467,-0.8444,1.1504,-1.2646,5.7539,-3.4927,-4.6258,20.6732,-2.0674,10.928,11.0504,-0.101,-14.2076,0.6828,3.1513,-0.0563,-1.6756,-2.8369,-3.6486,6.3361,1.3911,2.5322,3.5351,-5.1633,-2.9258,9.6141,-2.3053,-9.2783,5.3202,1.7018,-1.7909,1.1543,3.227,-2.2772,2.0625,2.0798,1.5062,-99.99,0.5964,-3.4721,1.5394,1.6409,-0.6597,-1.4895,-0.9092,2.3236,-1.5695,-99.99
192901,8.6343,-13.7255,44.9275,-99.99,-3.457,0.2113,-99.99,18.846,1.1203,4.0797,-99.99,10.7143,2.5658,-5.102,-6.5535,-4.706,10.4512,-0.9145,7.6673,4.4507,-9.5814,1.1705,7.595,1.5117,4.1021,-1.9816,-9.6743,-2.9634,-1.9653,0.8898,7.2758,6.0478,-7.7083,0.2972,2.6225,0.6083,9.4509,-2.6938,0.0493,5.8873,-1.2879,1.3262,-7.163,6.8588,-1.8036,-2.1533,5.8001,3.2163,-0.3505,1.1017,3.3505,2.1157,23.8489,-3.9271,-5.8927,-5.6775,-0.5611,10.2651,1.6141,10.9626,0.8894,6.5409,2.5771,6.5513,-4.4151,2.1785,2.4987,5.5843,-0.75,10.9489,2.8377,7.0364,2.699,8.0937,6.512,-1.5165,5.0626,-9.4864,-2.2397,7.7652,2.0169,7.8745,7.1564,6.9313,12.7874,9.1336,3.351,6.7796,-0.7422,-99.99,7.236,3.6718,8.2621,12.2007,1.0321,1.1228,5.7112,5.0776,1.3825,-99.99
192902,-4.926,-10,-34,-99.99,2.6654,1.2476,-99.99,21.309,-2.9013,-0.6012,-99.99,12.9032,5.4622,-11.828,1.4565,-7.2547,-0.6863,-4.5361,-1.3763,-1.2244,-1.7065,-5.2986,8.4024,-0.7476,9.9809,-3.6739,-0.5176,-2.4126,11.1663,1.6467,-3.8095,-1.5659,6.2423,-0.78,6.0992,-0.2454,-4.376,6.5129,3.8384,3.0381,2.4876,1.0105,0.2657,-5.0823,-0.7176,-1.3307,10.0561,-8.109,0.8917,-0.5872,0.8799,0.6539,-0.8098,2.6866,2.5145,-0.2111,11.833,-1.1792,-1.9244,7.7108,4.8359,-1.4415,0.2437,4.5741,-6.8533,5.7022,-0.8093,6.9057,4.1431,-3.6184,-2.5825,-4.826,-0.9696,3.1403,3.8181,2.8812,-3.28,-0.0409,-0.7942,10.5448,1.8387,-1.7263,-4.0236,-2.4551,12.2353,-1.7049,-1.83,-2.4881,7.0999,-99.99,-0.7831,-1.3331,3.1019,1.5931,-1.3453,0.3599,-1.7873,5.1804,-2.8409,-99.99
192903,-18.452,-3.0303,-9.0909,-99.99,-12.252,3.2746,-99.99,7.6337,4.2511,-3.1338,-99.99,-17.1429,-6.71,23.4756,-6.0587,-0.3832,-3.8684,-9.7399,-3.1329,-2.9448,-5.3125,-6.3533,-8.738,4.7354,-1.4203,-10.472,1.934,-8.1714,-8.6634,2.7838,-5.6106,-1.3652,-7.4479,-9.0512,-7.2353,-1.8344,-5.6593,-0.4852,-5.1664,-3.789,-4.7208,-9.4393,-4.0104,-6.4387,-6.5999,-4.2973,2.8805,-3.8953,-5.25,-9.4041,-7.1966,-7.5543,-2.5856,-6.9485,-5.6036,2.4692,-5.361,-6.7333,-6.5241,3.132,-2.2865,-7.9334,-1.7312,-2.7897,7.8305,-6.1633,-5.002,-4.4762,-5.5956,-9.5563,-2.5413,-4.9453,-4.2372,-9.4432,-0.2313,4.807,0.71,4.557,3.7769,-1.7488,1.8753,0.2895,-3.1308,11.2674,-3.6355,0.2792,-0.3108,-3.2602,2.1515,-99.99,-0.0416,-2.7281,-5.506,3.3325,6.8584,3.0817,-1.0216,1.7359,-1.8713,-99.99
192904,5.3498,11.4583,-13.3333,-99.99,31.9435,-4.095,-99.99,6.2664,5.4269,0.7008,-99.99,-20.6897,-9.9951,-3.7037,-4.8326,-3.704,12.1264,2.309,-4.778,-3.0064,6.6667,-5.1536,-5.5176,1.5988,-6.2051,10.1379,-2.3432,-6.3902,3.3444,-3.8014,5.5944,0.8756,16.8184,0.8121,7.107,3.9949,2.8231,-5.5267,9.8765,-13.531,-2.5805,6.5646,-0.6312,2.6134,11.3785,-1.262,-1.4495,1.4396,0.3593,4.2047,5.019,-3.9376,0.2221,1.1851,7.7265,-1.9121,-2.9909,4.7217,2.4395,-3.2538,11.7086,0.9381,0.166,4.7594,-4.3588,4.2648,4.2427,-4.6187,8.3065,-4.5283,0.6734,-1.144,-1.6673,0.0301,0.6349,-5.7589,-0.7437,9.692,2.7788,9.8289,3.732,1.1246,5.1703,-4.1112,-5.6437,-0.5475,-1.3866,-0.5297,5.3901,-99.99,1.0944,8.8972,2.8487,3.1168,1.2261,1.6237,-0.5487,3.4185,-2.1713,-99.99
192905,-13.884,-21.028,7.6923,-99.99,-25.1791,-18.7992,-99.99,-10.4367,-25.9053,-10.9947,-99.99,-30.4348,-10.8385,-5.1546,-9.5682,-18.8344,-12.2732,-21.8072,-5.541,-16.5417,-7.7465,-16.9349,-14.3481,-10.4323,-12.7993,-12.1018,-16.346,-23.2024,-13.1214,-29.6162,-2.6667,-10.8705,-3.9906,-12.8266,-6.8623,-6.0202,-6.1387,-16.1924,-9.1721,-6.0194,-9.2226,-7.0202,-11.1897,-10.9349,-9.323,-2.698,-7.693,-9.8272,-7.2496,-10.3592,-5.4601,-3.4742,-4.6514,-15.4961,-2.2524,-15.418,-7.6487,-14.0324,-6.795,-15.2466,-7.3215,-10.1085,-10.4751,-6.7412,-8.5786,-4.3378,-9.9563,-7.9959,-5.9284,-1.9763,-7.9759,-5.4233,-13.3595,-9.7314,-0.434,-9.2127,0.154,-1.8043,2.4618,7.9223,-3.4984,0.2852,-5.9942,-2.4129,-10.7037,-5.5679,-0.3772,0.3645,-3.2015,-99.99,-7.6915,-0.2802,-2.5496,-7.5797,-2.2658,-2.3983,7.2652,-11.5003,1.603,-99.99
192906,23.9957,15.9763,12.5,-99.99,-9.2758,0.5383,-99.99,31.3148,11.8113,-0.6646,-99.99,6.25,3.5038,0,20.3356,-0.6674,2.8191,1.7488,5.3408,11.0409,-11.3359,7.9961,5.5246,6.4284,6.0095,17.0602,1.7755,-1.1039,12.6651,5.6561,-0.1284,5.2316,13.1708,5.9603,9.1445,15.6968,9.7491,1.1249,4.9034,1.4899,15.2912,2.5001,3.9133,15.2844,14.7346,2.8988,12.173,6.3228,9.4581,5.7619,5.6644,3.3173,12.6549,10.9576,8.3075,12.5336,8.7112,2.1198,8.9046,12.6984,15.2862,14.8181,9.421,20.6224,2.0599,2.1892,14.4821,7.9892,6.7564,0.8065,12.3532,11.1303,9.0378,8.1296,16.4985,2.9686,7.4994,6.494,1.9003,5.2632,8.694,13.9972,15.1355,10.0583,12.1984,4.7421,6.4537,21.4903,5.582,-99.99,10.0659,22.0884,16.6971,12.4061,11.895,5.7287,5.3203,7.7465,3.034,-99.99
192907,-99.99,-99.99,-17.6471,6.1224,-6.8783,0.8929,-4.1986,-15.2174,3.3194,-3.8353,1.239,-99.99,-8.7317,-2.9476,-1.433,-6.5364,-8.0416,-11.4943,-1.7036,10.2512,-11.3043,-6.233,1.0999,-99.99,-4.1162,-3.3164,0.7332,-0.0028,10.3507,-0.9176,3.8494,-2.0614,1.1279,3.7487,-1.2704,2.0743,-4.0948,2.7018,11.2785,-0.3744,-3.0591,-2.1811,6.8564,2.513,-0.4524,3.1583,-4.3176,-3.6072,19.1394,2.5325,8.715,-0.2705,2.8667,4.2555,1.4089,1.3304,0.401,4.2627,10.9539,0.956,2.3429,-1.2842,1.5116,4.9014,3.5467,-1.0951,-4.7252,-1.8989,2.8633,26.4,-0.2936,5.9542,1.3727,5.3286,1.2069,2.6401,5.6138,4.5424,5.0164,-2.8947,2.8993,6.6977,1.1208,6.1705,10.9155,1.6345,8.5188,0.8625,3.6169,-99.99,2.046,4.5168,7.7563,6.666,6.4942,5.469,10.5625,8.5776,6.002,-99.99
192908,-99.99,-99.99,0,-4.3269,0,-3.6036,1.4637,0,-7.9951,-5.5879,-4.1263,-99.99,-3.2794,-5.1374,-12.7816,-5.5453,3.6967,6.9122,-5.1961,-2.9593,-0.875,-1.8938,-4.3129,-99.99,3.7427,-1.2103,-6.3931,11.7752,0.0483,-3.3004,0.2026,-1.9605,2.0973,1.1001,-0.4828,-0.1043,1.3067,-1.1142,1.4761,-2.2773,-8.4369,4.0841,0.9435,-3.1364,2.6205,3.4961,0.5621,5.149,-5.3486,-0.4003,-9.4533,8.2159,-1.6394,7.3665,5.7513,7.7142,0.5712,2.6666,1.4651,9.8485,1.4368,-1.3373,-1.847,-0.7288,4.6183,9.7699,2.5077,5.8695,9.1434,12.0253,1.0883,9.712,3.8199,-3.6991,4.8392,1.0049,5.0455,6.9527,7.501,1.897,1.7195,11.9858,8.8205,16.1118,1.0559,11.9059,15.4441,2.0764,8.7743,-99.99,7.1156,5.8868,11.7656,16.5994,13.1263,16.0313,16.7404,11.0835,5.7237,-99.99
192909,-99.99,-99.99,-14.2857,-3.0151,-3.4091,-10.2804,-8.6174,-23.0769,-12.6456,-2.9755,-10.3134,-99.99,-12.94,4.7238,-2.2522,-17.522,-5.8062,-4.4528,-11.6387,-11.5448,1.8916,-17.7379,-4.9072,-99.99,-7.9721,-0.5239,-13.5572,-8.3312,-5.0271,4.0439,-2.2015,-7.8761,-3.5431,-1.726,2.2422,-10.3902,-3.1558,-5.2967,-6.034,3.6548,-5.8609,-5.3603,2.1912,-1.4782,-3.8263,-7.6586,-6.452,-1.1322,8.136,-10.0781,-9.528,-11.3503,-0.606,0.906,-0.3235,-1.6128,1.3693,-8.0314,-3.4909,4.4828,-2.0238,0.8386,-6.1525,-2.8328,-4.063,-5.1122,-0.0743,0.786,-8.0035,-14.1243,-2.2742,0.4831,7.371,-2.5225,-4.1617,-4.2136,-7.2719,-4.2673,-4.7213,-6.9149,-5.8799,-0.6399,-8.2326,1.1247,-4.0516,-1.7186,0.8706,-2.7829,-5.2068,-99.99,-6.8258,-3.664,-1.4024,-11.1999,-4.1139,-4.485,-9.1193,-9.27,-7.8244,-99.99
192910,-99.99,-99.99,-25,-30.0518,-35.2941,0,-22.2059,-33.3333,-25.8696,-16.9663,-26.2937,-99.99,-26.1683,-21.6766,-16.8301,-21.6092,-17.0015,-30.6192,-13.6125,-17.8522,-20,-23.0386,-19.7241,-99.99,-27.346,-21.6974,-16.2155,-16.9179,-21.6679,-31.3451,-21.3954,-17.016,-17.7164,-19.7585,-16.5933,-24.1489,-19.504,-14.0494,-8.8065,-13.7704,-33.7201,-21.8329,-18.3367,-25.0025,-10.5116,-7.2901,-16.3596,-16.2521,-37.0271,-23.3263,-31.2005,-28.0174,-20.0115,-17.6942,-15.9909,-11.964,-19.0307,-9.3364,-8.0206,0,-23.2756,-27.8083,-28.7294,-16.9572,-17.6168,-23.516,-13.4868,-18.1996,-14.2626,-25.9868,-30.8143,-32.2544,-22.4116,-27.6858,-15.1032,-14.991,-8.7841,-16.7892,-19.9278,-12,-17.9083,-26.1741,-17.1527,-17.461,-23.5491,-21.9198,-19.167,-10.4876,-9.7697,-99.99,-26.317,-21.487,-21.8697,-19.6184,-14.1057,-7.3667,-9.4541,-8.358,-6.1328,-99.99
192911,-99.99,-99.99,-22.2222,-21.4815,-16.3636,-18.75,-18.9203,-10,-14.695,-15.9483,-1.3563,-99.99,-24.5377,-15.4684,-7.1647,1.8012,-16.8013,-13.7136,-11.4216,-19.2937,-2.5641,-18.672,-20.3472,-99.99,-5.1335,-12.839,-6.4513,-18.9975,-15.0078,-8.6884,-24.0467,-19.949,-14.4885,-13.3652,-8.0984,-10.9085,-5.4174,-10.3584,-14.3374,-16.0356,-16.8808,-16.1603,-13.7917,-15.1681,-6.5247,-7.5769,-4.8361,1.6649,-16.0687,-16.817,-25.451,-9.1129,-13.0776,-10.3986,-6.0494,-9.9056,-14.0543,-11.39,-8.0069,-14.8515,-19.6679,-14.4734,-7.4852,-19.2291,-9.4617,-7.546,2.4513,-10.4914,-9.1056,-20.4444,-14.5763,-12.1759,-15.131,-13.0725,-9.0277,-5.0995,-10.7613,-10.7715,-12.5935,-10.3896,-11.6085,-12.8024,-16.9035,-16.1455,-7.3984,-8.6071,-9.7779,-4.8847,-4.0428,-99.99,-13.7779,-12.2082,-17.4607,-15.8157,-11.2762,-8.5363,-11.4123,-7.8269,-7.6385,-99.99
192912,-99.99,-99.99,-42.8571,2.8302,-32.6087,-13.1579,-7.4697,-16.6667,-3.5947,-13.4407,-0.4171,-99.99,-7.92,-13.3339,-1.6053,-17.2362,-8.3889,-7.5976,-1.3504,1.9646,1,-8.5646,-9.0758,-99.99,-3.3977,-10.6286,-3.4539,4.7716,-16.3636,1.2548,-5.721,-3.9562,-4.9597,-6.189,-4.7363,-8.7228,2.5146,-1.0975,-0.7382,-1.3213,6.4625,-8.0018,1.9038,-2.866,10.8104,5.1065,-3.7232,-5.8092,3.2504,13.1618,-10.5667,-0.0339,-2.4274,0.7826,-2.8707,3.3591,-0.2909,-1.694,2.6954,10.8527,5.2346,1.0615,1.4245,-4.1263,-4.2852,-4.1602,1.7897,-0.0037,9.7598,11.7318,-1.5091,4.9209,-2.0895,-7.0075,-4.0037,-0.5358,-0.4865,1.9009,5.5816,26.8116,2.2705,6.5446,1.6719,6.5055,0.4713,-0.0311,5.5811,-2.3172,1.337,-99.99,3.0187,5.5867,3.9009,1.2782,-0.3375,1.9803,0.1122,1.221,0.6047,-99.99
193001,-99.99,-99.99,25,17.4312,35.4839,27.2727,5.5593,6.6667,20.6346,13.0178,-2.7769,-99.99,15.4805,7.0184,15.3072,34.8677,14.8566,10.8548,20.9954,-1.9764,0.6757,-2.6002,9.8961,-99.99,-0.9799,15.4802,13.2168,10.1488,14.0012,27.263,18.3131,7.1796,9.0783,14.6942,-2.7582,18.6961,2.4937,3.0645,10.1501,12.9579,4.4755,5.2241,3.8263,11.3019,5.5427,3.4166,8.0079,-1.6768,11.6475,2.8394,20.4523,10.0577,14.4292,9.7645,6.7434,1.7651,3.7216,12.8766,1.8965,0.3497,6.8082,14.5751,7.692,8.5974,9.4213,-1.3768,7.1046,9.8645,3.7122,-3.5,9.9663,5.1155,-2.7047,15.7387,8.7669,2.6644,1.5055,0.5924,6.8993,1.7143,8.9864,5.4977,4.3428,4.36,6.9346,4.0452,2.8835,2.5282,0.8441,-99.99,7.4337,4.9094,8.9714,7.8424,-0.41,1.1219,6.2718,4.4534,-1.1573,-99.99
193002,-99.99,-99.99,30,19.5313,-23.8095,-3.6585,12.0914,6.25,10.6043,1.9242,16.9723,-99.99,19.6661,6.9754,-0.3389,-2.7229,-1.1365,-6.6324,-1.8753,7.0547,-11.4094,6.9872,-3.4106,-99.99,9.8444,1.5183,-4.2959,-5.0065,11.5392,4.6144,-8.0629,1.2329,2.0041,4.1016,-3.8274,7.8714,0.3005,4.9118,6.2939,-2.296,-7.1738,4.6168,4.5642,-0.7567,-3.1073,-6.4467,4.1666,5.7725,13.991,-2.8873,-2.2219,4.0247,4.7102,3.5394,4.5239,4.3453,1.182,4.5869,0.8068,-4.878,-0.1464,1.3282,-0.5037,7.3883,-5.2146,4.3115,-0.6918,3.301,-3.861,-4.6632,9.2941,-1.428,13.3471,5.0227,-0.5364,-2.1299,-0.3345,-0.0633,7.5207,2.2472,0.0688,1.7014,-0.4422,4.1396,0.6587,6.2105,4.2379,-1.252,5.2132,-99.99,2.6132,5.5256,5.0382,5.5169,3.4235,-3.8733,2.1902,-0.2288,4.8184,-99.99
193003,-99.99,-99.99,69.2308,-10.4575,21.875,44.3038,14.8834,135.2941,-3.9396,14.2529,22.8187,-99.99,-0.558,-7.6878,2.9624,9.5346,18.9737,12.6729,16.6663,8.719,2.9129,-0.718,13.1446,-99.99,7.6457,8.8293,8.9243,13.2505,16.0156,10.7797,12.1768,5.8594,7.6617,0.6255,12.9359,24.5976,16.6869,2.7428,0.08,-1.4558,23.5214,1.3468,8.4312,6.5188,18.1328,21.4161,11.4376,9.7558,25.7421,29.2135,12.9442,8.243,14.0381,3.5201,4.0787,4.2796,9.2136,2.7264,7.0696,-6.5018,9.8415,8.9431,11.9589,4.1021,9.9795,4.0369,21.8232,0.5689,14.5076,8.1522,14.6271,1.0824,5.0888,4.9271,5.2417,9.4896,12.9198,12.2869,10.7025,3.8462,3.7591,1.7312,3.9891,7.2919,11.5559,7.1126,0.81,6.9118,3.4757,-99.99,6.6698,8.568,7.3593,2.8327,9.9657,15.4195,4.6536,4.7638,1.3049,-99.99
193004,-99.99,-99.99,-27.2727,-0.7299,-17.9487,-3.5088,-1.6741,-15,-18.6572,-5.85,-6.9121,-99.99,1.9733,-4.8852,-9.1149,-4.5513,-14.2533,-1.7909,3.9643,-13.4128,13.0112,-6.7722,-8.1787,-99.99,-4.9107,0.4254,-1.1989,-3.7149,2.7182,-10.2711,-20.7327,-6.3578,2.3914,-8.5298,-6.503,-3.5376,-6.4642,-2.8265,-6.1839,-8.7159,-0.8875,-8.4253,-10.0237,4.3499,0.3893,-1.7969,3.0037,-4.8389,8.1612,-11.3512,1.2563,-4.3512,-6.0235,-5.5713,-6.9072,-6.2141,-3.818,-7.7194,-5.0275,-9.2067,0.7671,1.068,-10.7757,-8.5986,-6.4807,-8.5457,2.756,-14.4765,-6.5766,-12.0603,-6.799,-1.7497,-10.6769,5.1321,-5.9105,-3.9017,-5.0601,-5.3773,1.2266,-8.9947,-6.019,-1.0756,-17.4205,-2.6608,0.1278,-5.7643,-6.3351,-4.9147,-10.9214,-99.99,-1.626,3.0813,-4.1733,3.8718,-1.2769,3.7896,-6.0119,-7.3344,-5.1072,-99.99
193005,-99.99,-99.99,-25,-0.7353,-17.1875,-11.1111,-3.9925,-17.6471,-6.1302,-10.6421,-2.4085,-99.99,-13.9184,-14.5008,9.4387,-0.4118,-2.3891,-8.3187,-14.798,8.9308,-5.7432,-5.0732,-2.2093,-99.99,-2.4659,-8.7361,-4.0337,-5.0732,-3.8441,-9.7879,-12.0662,-2.8934,-5.5693,1.7,-6.2775,-3.2993,-0.5391,-6.2058,1.6601,-1.1442,-7.2848,0.284,-0.8454,-0.6324,-3.829,-7.8107,-0.6654,0.0516,-0.5169,3.2373,-11.5961,-1.9476,-1.1677,0.5098,-5.0659,-1.8675,-4.4319,-3.6374,-1.5953,8.7379,0.374,-9.4965,1.351,-7.8471,-4.749,-5.5104,-4.2708,0.1369,-8.0918,-13.1429,-5.7106,2.5721,-5.0734,-0.7362,-1.2851,-5.1052,3.7748,-2.7963,-0.3844,-4.2151,0.2701,0.7565,-1.561,-1.3366,0.9393,-1.2375,-1.0591,-0.7555,-0.9904,-99.99,1.1403,0.0843,2.5747,-4.9436,-2.5174,-1.7632,-2.0701,-0.7864,-0.6808,-99.99
193006,-99.99,-99.99,-8.3333,-28.8889,-32.0755,-2.0833,-22.8101,-25,-15.621,-21.1779,-13.4475,-99.99,-16.714,-21.2584,-18.2451,-15.3508,-17.4976,-8.7979,-23.6689,-18.6031,-39.1828,-7.0319,-23.076,-99.99,-15.3061,-15.6015,-7.4061,-26.6651,-18.0997,-21.427,-28.1076,-23.5969,-10.6379,-20.7697,-5.3762,-23.7364,-15.3821,-17.0333,-16.452,-21.2765,-22.4512,-17.1116,-11.7791,-22.4078,-12.6255,-16.6788,-10.9902,-11.0983,-26.4947,-16.494,-22.8003,-9.871,-19.9069,-15.216,-10.8355,-18.2418,-16.5513,-16.5475,-8.965,-25.3968,-17.762,-22.2529,-14.5617,-21.1827,-12.7189,-22.6217,-16.3783,-12.3748,-13.7312,-26.3158,-27.2173,-17.3252,-16.9054,-21.6666,-16.3013,-14.9305,-12.491,-15.9639,-19.1698,-26.5554,-18.4802,-15.8605,-16.5292,-16.6247,-12.106,-18.6985,-13.5995,-11.7752,-12.6346,-99.99,-18.2026,-16.9181,-17.7099,-14.386,-11.9223,-14.9206,-7.9471,-10.0071,-7.9048,-99.99
193007,-2.4907,-99.99,-99.99,-5.5556,10.7143,-99.99,-0.8884,12.6689,6.6945,0.3909,-99.99,3.7371,-3.5714,17.1875,22.4055,-2.3499,4.5444,-3.233,5.1669,-7.1021,-5.3571,-99.99,5.3619,7.4568,3.2342,2.3491,-6.4859,3.6965,2.0104,0.0185,4.4755,10.6955,14.0226,2.1532,9.0146,5.3547,5.1251,3.8165,2.2896,-1.5863,-99.99,6.3832,2.7297,12.2579,3.6362,1.5694,1.729,4.5235,5.9087,-0.6441,6.7228,5.5427,5.4579,5.9668,2.7846,5.1075,-0.0073,11.9177,1.8332,4.4643,1.0384,5.9089,5.178,4.4703,3.9474,5.4305,-2.1584,9.1799,3.1965,-99.99,7.3004,0.861,6.502,3.4432,2.9931,3.6682,-0.6565,3.8619,0.3176,-99.99,7.3101,3.708,3.4186,11.2851,4.4754,2.1514,-3.2713,8.9838,10.2405,-99.99,4.6733,5.8724,1.0497,6.2736,3.3632,3.3372,7.8431,3.7958,-99.99,-99.99
